41561,41622,120,686,1098,Terminated,1,1,0.93,0.29,,
41561,41619,120,686,797,Terminated,1,1,0.81,0.31,,
41559,41622,120,686,871,Terminated,1,1,0.92,0.31,,
41557,41612,120,686,453,Terminated,1,1,1.24,0.26,,
41562,41619,120,686,740,Terminated,1,1,0.95,0.3,,
41562,41618,120,686,1192,Terminated,1,1,1,0.3,,
41560,41620,120,686,1033,Terminated,1,1,0.82,0.29,,
41561,41622,120,686,659,Terminated,1,1,0.86,0.29,,
41561,41623,120,686,274,Terminated,1,1,0.97,0.33,,
41560,41619,120,686,700,Terminated,1,1,0.9,0.29,,
41557,41620,120,686,539,Terminated,1,1,1.23,0.36,,
41560,41629,120,686,666,Terminated,1,1,0.73,0.26,,
41558,41623,120,686,920,Terminated,1,1,0.87,0.25,,
41560,41621,120,686,644,Terminated,1,1,0.79,0.32,,
41560,41618,120,686,1002,Terminated,1,1,0.93,0.27,,
41559,41615,120,686,196,Terminated,1,1,0.94,0.31,,
41558,41612,120,686,134,Terminated,1,1,1.16,0.26,,
41561,41618,120,686,1121,Terminated,1,1,0.82,0.31,,
41559,41614,120,686,740,Terminated,1,1,0.89,0.31,,
41562,41612,120,686,1163,Terminated,1,1,0.89,0.32,,
41560,41618,120,686,1073,Terminated,1,1,0.93,0.3,,
41558,41618,120,686,11,Terminated,1,1,0.99,0.29,,
41558,41617,120,686,120,Terminated,1,1,0.96,0.3,,
41559,41622,120,686,616,Terminated,1,1,0.76,0.29,,
41558,41616,120,686,49,Terminated,1,1,0.86,0.28,,
41559,41614,120,686,1290,Terminated,1,1,0.78,0.29,,
41560,41621,120,686,410,Terminated,1,1,0.79,0.28,,
41560,41627,120,686,610,Terminated,1,1,0.85,0.27,,
41562,41620,120,686,1161,Terminated,1,1,0.89,0.3,,
41559,41613,120,686,820,Terminated,1,1,1,0.3,,
41562,41616,120,686,1056,Terminated,1,1,0.72,0.28,,
